random_forest_weight,weighted_mlp_weight,ft_transformer_weight,tabnet_v1_weight,rows,positive_rate_actual,positive_rate_predicted,average_probability,roc_auc,average_precision,log_loss,brier_score,accuracy,balanced_accuracy,precision,recall,f1,threshold
0.4,0.0,0.4,0.2,19980,0.10490490490490491,0.4446946946946947,0.47566486707760464,0.6567166950372288,0.21504946799561153,0.6680886455148829,0.2378228978240249,0.5848348348348348,0.6095132691424464,0.15115362971299945,0.6407442748091603,0.2446043165467626,0.5
0.3,0.0,0.4,0.3,19980,0.10490490490490491,0.47017017017017015,0.4871842836982984,0.6566428518988358,0.21286190198755556,0.6893932905047382,0.2475494798834041,0.563963963963964,0.6075420201604573,0.14786033638492654,0.6626908396946565,0.24177545691906005,0.5
0.5,0.3,0.2,0.0,19980,0.10490490490490491,0.37792792792792795,0.46028416230114894,0.6566125996882368,0.2242406625361521,0.6355141203375994,0.22237001504139753,0.6401901901901902,0.6164273131683231,0.16275989935107932,0.586354961832061,0.2547942365502229,0.5
0.1,0.4,0.1,0.4,19980,0.10490490490490491,0.5454954954954955,0.507453778125494,0.6562987129951972,0.2267190979254347,0.7163763498746215,0.26086207860859995,0.5008508508508509,0.5979792270288082,0.1386365721625837,0.7208969465648855,0.23255098114659484,0.5
0.4,0.4,0.1,0.1,19980,0.10490490490490491,0.4257757757757758,0.4728955282634125,0.656280812436721,0.22501303017565935,0.6543850386208362,0.23138869500107256,0.6011511511511511,0.6131521779030598,0.15481368284941813,0.6283396946564885,0.24842025841742904,0.5
0.2,0.4,0.2,0.2,19980,0.10490490490490491,0.4766766766766767,0.4887972253243289,0.6562296184401255,0.22716144047825748,0.6844351720311126,0.24559236331920867,0.5561561561561561,0.6004428880947787,0.14447711045779085,0.6564885496183206,0.2368330464716007,0.5
0.1,0.4,0.2,0.3,19980,0.10490490490490491,0.5128628628628629,0.5003166419450228,0.6561910428699969,0.22674461594119943,0.7060215978321996,0.2557137356924505,0.5263763763763764,0.5972857737992594,0.14052893529813604,0.6870229007633588,0.23333063274730617,0.5
0.8,0.2,0.0,0.0,19980,0.10490490490490491,0.31971971971971974,0.44604537163891134,0.6560972183332452,0.2128897613358097,0.6111463600509065,0.210436276816572,0.68998998998999,0.6265557746187902,0.17924232936756418,0.5462786259541985,0.2699198491277699,0.5
0.0,0.2,0.3,0.5,19980,0.10490490490490491,0.5506506506506507,0.5167892960630481,0.6557500382020861,0.21965273356402185,0.7441792916438474,0.2726815053903866,0.4966966966966967,0.5977646337465703,0.13824759134702783,0.7256679389312977,0.23224919835089328,0.5
0.2,0.3,0.3,0.2,19980,0.10490490490490491,0.4701201201201201,0.48770527598275915,0.6557252015106684,0.22422829335053823,0.6860834125635187,0.24618133374732046,0.5632132132132132,0.6054379175552032,0.14702437985734057,0.6588740458015268,0.2404038645661067,0.5
0.1,0.3,0.3,0.3,19980,0.10490490490490491,0.5047547547547547,0.499224692603453,0.6556149169968978,0.22313977544742142,0.7081149368379025,0.256352464127463,0.5343843843843844,0.6015484543307934,0.1426871591472484,0.6865458015267175,0.23626960019702817,0.5
0.0,0.1,0.3,0.6,19980,0.10490490490490491,0.5644644644644644,0.5228344829019496,0.6555474230878896,0.21529476753683005,0.7580260563931303,0.2787192466601469,0.48398398398398396,0.5929798224691438,0.1358396878879234,0.7309160305343512,0.2291012412142964,0.5
0.2,0.0,0.4,0.4,19980,0.10490490490490491,0.49524524524524527,0.49870370031899225,0.6555272015926216,0.2099410181966605,0.7127679365283995,0.25804309838907685,0.5434934934934935,0.6057944347883988,0.14502273875694796,0.6846374045801527,0.23934617629889082,0.5
0.5,0.2,0.3,0.0,19980,0.10490490490490491,0.3866866866866867,0.45919221295957907,0.655471365722442,0.22274643433968358,0.6366901924372323,0.223061619308834,0.6323323323323323,0.6139332398271473,0.16023815687289672,0.5906488549618321,0.2520871512930157,0.5
0.1,0.1,0.1,0.7,19980,0.10490490490490491,0.6218718718718719,0.5255893386421983,0.6554398063175579,0.21742572824548037,0.7531002218682578,0.2778448059101541,0.4358858858858859,0.5856972563645956,0.13078470824949698,0.7752862595419847,0.22381378692927484,0.5
0.0,0.1,0.2,0.7,19980,0.10490490490490491,0.6072072072072072,0.5299716190824209,0.6553539316562547,0.21657677917969897,0.7681554264105822,0.2839596447411865,0.44764764764764764,0.5861602165610098,0.13155291790306628,0.7614503816793893,0.22434635929153782,0.5
0.5,0.0,0.4,0.1,19980,0.10490490490490491,0.41701701701701704,0.46414545045691075,0.655349316460105,0.21569748006541203,0.6486256205723469,0.22886335221093926,0.6073073073073073,0.6111156225616825,0.15494479116658666,0.6159351145038168,0.24760260836210204,0.5
0.0,0.4,0.2,0.4,19980,0.10490490490490491,0.5495495495495496,0.5118360585657166,0.654922904348806,0.22543806256935547,0.7296055342114269,0.26660214451198594,0.495995995995996,0.5935825724217647,0.13688524590163934,0.7170801526717557,0.22988681553992046,0.5
0.3,0.4,0.2,0.1,19980,0.10490490490490491,0.43818818818818817,0.4772778087036351,0.654898387786601,0.22612320226110155,0.6646363622592902,0.2362380273922604,0.588038038038038,0.6043530530082756,0.14962878355225587,0.625,0.24145240070039628,0.5
0.3,0.1,0.4,0.2,19980,0.10490490490490491,0.4562062062062062,0.48113909685939704,0.6548580248283682,0.21765811851958533,0.6790204043487512,0.24281948060100175,0.5750250250250251,0.6076135690394928,0.1492046077893582,0.648854961832061,0.24261885648024262,0.5
0.2,0.3,0.0,0.5,19980,0.10490490490490491,0.5641141141141142,0.5091166845241728,0.6547816473337078,0.21722155331921136,0.7171199163118545,0.2614008635888245,0.48413413413413414,0.5926425129887092,0.13574660633484162,0.7299618320610687,0.22892197202064787,0.5
0.2,0.1,0.4,0.3,19980,0.10490490490490491,0.48293293293293293,0.4926585134800908,0.6547588648047383,0.21600788344985528,0.7009933934830739,0.252793215824213,0.5538038038038038,0.6073419394025279,0.14664732096590322,0.6750954198473282,0.24095359727543636,0.5
0.3,0.3,0.3,0.1,19980,0.10490490490490491,0.4356356356356356,0.47618585936206537,0.6546727233690911,0.22382032677854874,0.6659150448029146,0.2367772398134715,0.5915915915915916,0.6084439842172029,0.15165441176470587,0.6297709923664122,0.24444444444444444,0.5
0.3,0.4,0.0,0.3,19980,0.10490490490490491,0.49504504504504504,0.4915520810645776,0.6546062432025898,0.21841792419554126,0.6852398162949073,0.2462171591527247,0.5444944944944945,0.6080383271498597,0.14589020321504398,0.6884541984732825,0.2407608242262451,0.5
0.0,0.3,0.3,0.4,19980,0.10490490490490491,0.5363363363363364,0.5107441092241468,0.6546061898477209,0.2214122128287382,0.7322447454785641,0.2672906309538991,0.5081081081081081,0.5980318882842952,0.13923105636431504,0.7118320610687023,0.23290665001561037,0.5
0.4,0.4,0.0,0.2,19980,0.10490490490490491,0.45205205205205207,0.4800326644438837,0.6544672804468491,0.21817225847524868,0.6653857515623336,0.2366896091209483,0.57997997997998,0.612066139549019,0.15146147032772364,0.6526717557251909,0.24586628324946083,0.5
0.2,0.2,0.0,0.6,19980,0.10490490490490491,0.5924924924924925,0.5151618713630743,0.6543369078249824,0.2142605170493662,0.728876850561319,0.266936848380127,0.46046046046046046,0.5893162104042848,0.1332150701131948,0.7523854961832062,0.22635280608583322,0.5
0.0,0.3,0.1,0.6,19980,0.10490490490490491,0.6115615615615616,0.5250183815850892,0.6540875271682992,0.22293725332684117,0.752885857848851,0.277754538253403,0.4438938938938939,0.5853269202203855,0.1311072919224159,0.7643129770992366,0.22382116660845267,0.5
0.0,0.0,0.3,0.7,19980,0.10490490490490491,0.5785285285285285,0.528879669740851,0.6538664779469388,0.2036282884871489,0.7741679025545958,0.28540385476318003,0.4727227227227227,0.5925858501180636,0.13495977160654035,0.7442748091603053,0.22848773343097767,0.5
0.1,0.1,0.4,0.4,19980,0.10490490490490491,0.5094094094094094,0.5041779301007846,0.653776334896133,0.21368463591126893,0.7251215275061402,0.26353398749371776,0.5307307307307307,0.6016134405609688,0.14236588720770288,0.6913167938931297,0.2361088479713215,0.5
0.1,0.0,0.4,0.5,19980,0.10490490490490491,0.5217717717717718,0.5102231169396861,0.6537596348222044,0.20603376493934436,0.7385337696861577,0.2693037533410433,0.5206706706706706,0.6008375007042842,0.1411990407673861,0.7022900763358778,0.2351249900167718,0.5
0.4,0.1,0.4,0.1,19980,0.10490490490490491,0.42992992992992995,0.4696196802387032,0.6537577940792316,0.21784502408888887,0.6589531750028034,0.23361278182408413,0.5962962962962963,0.6089661149630955,0.15250291036088476,0.625,0.2451806101441138,0.5
0.3,0.0,0.0,0.7,19980,0.10490490490490491,0.5944444444444444,0.5157328284201832,0.653531676145337,0.20486747300027155,0.7304133901978604,0.2675752988546342,0.4601101101101101,0.5924899714188638,0.13412477898459207,0.7600190839694656,0.22801116438846347,0.5
0.0,0.4,0.1,0.5,19980,0.10490490490490491,0.587037037037037,0.5189731947461877,0.6534260068277159,0.22487121831628187,0.7409129282065274,0.27222061270369624,0.4642142142142142,0.587832998407037,0.1330036661266945,0.7442748091603053,0.22567811934900542,0.5
0.2,0.4,0.0,0.4,19980,0.10490490490490491,0.5384884884884885,0.5030714976852714,0.6529530425934053,0.2179917657373064,0.7068562498063722,0.25651174563079476,0.5053553553553554,0.5952306509635463,0.13811692536481085,0.708969465648855,0.23119408790353949,0.5
0.5,0.4,0.1,0.0,19980,0.10490490490490491,0.3869369369369369,0.4613761116427187,0.6526326466063743,0.22242618215844506,0.6370006537646297,0.22309830669115063,0.6335835835835836,0.6177910636143698,0.1620747639373949,0.5978053435114504,0.255011702452427,0.5
0.0,0.2,0.1,0.7,19980,0.10490490490490491,0.632982982982983,0.5310635684239906,0.6525774776720545,0.21914216114297505,0.7666382844026005,0.28393533063638265,0.4254754754754755,0.5813561441759533,0.12904246066260774,0.7786259541984732,0.22139320355422912,0.5
0.2,0.2,0.4,0.2,19980,0.10490490490490491,0.46806806806806805,0.4866133266411894,0.6525554154338136,0.21816733950406578,0.6909044510390726,0.24819020009262185,0.565065065065065,0.6060511784169739,0.1474550898203593,0.6579198473282443,0.24091544374563242,0.5
0.6,0.0,0.4,0.0,19980,0.10490490490490491,0.3913913913913914,0.452626033836217,0.6525254299975586,0.21444589679129744,0.630841624295077,0.22067084304414727,0.627927927927928,0.6121047151191479,0.15869565217391304,0.5920801526717557,0.25030254134731744,0.5
0.1,0.2,0.4,0.3,19980,0.10490490490490491,0.4955955955955956,0.4981327432618832,0.6524583362500662,0.21673823703446005,0.7136372939013133,0.2584110884796651,0.5422422422422423,0.603200161003652,0.14401131084629368,0.6803435114503816,0.23770628438073013,0.5
0.1,0.5,0.1,0.3,19980,0.10490490490490491,0.5226726726726727,0.5014085912865924,0.6523422360555983,0.22528852124843407,0.7072081919655511,0.2564949031746275,0.5181681681681681,0.5960701364689491,0.1394235372977114,0.6946564885496184,0.2322354254725257,0.5
0.2,0.5,0.1,0.2,19980,0.10490490490490491,0.48283283283283285,0.48988917466589876,0.6522528399729555,0.22448146450527431,0.6858459132683234,0.24642328880828637,0.5518018018018018,0.6018011963442098,0.14450088110293355,0.6650763358778626,0.23741803627693095,0.5
0.4,0.3,0.3,0.0,19980,0.10490490490490491,0.4032032032032032,0.4646664427413715,0.6522291237337823,0.22246202726163766,0.6474404422733654,0.22814018232591618,0.6185185185185185,0.6119028202956799,0.157025819265144,0.603530534351145,0.2492119779353822,0.5
0.7,0.3,0.0,0.0,19980,0.10490490490490491,0.3465965965965966,0.4515196014207037,0.6521404479418679,0.21316767224170574,0.6203984967999255,0.21499887924910244,0.6667167167167167,0.6211366273064243,0.17054151624548736,0.5634541984732825,0.2618334996120164,0.5
0.0,0.1,0.4,0.5,19980,0.10490490490490491,0.5353353353353353,0.5156973467214784,0.6521345789063021,0.21093150017282009,0.7517575092033589,0.2750417956095162,0.509009009009009,0.5983245397395599,0.1393979057591623,0.711354961832061,0.23311444652908067,0.5
0.4,0.4,0.2,0.0,19980,0.10490490490490491,0.4008008008008008,0.46575839208294134,0.6520980308211868,0.22266650044179145,0.6464720160533496,0.22765072791160573,0.6197197197197197,0.6100467111205206,0.15646853146853146,0.5978053435114504,0.24802058590657167,0.5
0.5,0.4,0.0,0.1,19980,0.10490490490490491,0.41076076076076073,0.46851324782318987,0.6520940292060282,0.216324444413821,0.6471411939631453,0.22792909553546553,0.614964964964965,0.6183414724407164,0.15901060070671377,0.6226145038167938,0.25332427448316025,0.5
0.0,0.0,0.2,0.8,19980,0.10490490490490491,0.6234734734734735,0.5360168059213224,0.6519622826962905,0.20318994675635008,0.7852429802846635,0.2910392118174658,0.4344844844844845,0.5853356170639968,0.1306092959781649,0.7762404580152672,0.22359650931079503,0.5
0.0,0.4,0.3,0.3,19980,0.10490490490490491,0.5185185185185185,0.5046989223852454,0.6519345781806758,0.2214786471828739,0.7219818903571485,0.2625466233506844,0.5215215215215215,0.5962585858654843,0.13976833976833977,0.6908396946564885,0.23249839434810532,0.5
0.1,0.4,0.3,0.2,19980,0.10490490490490491,0.48653653653653656,0.49317950576455144,0.6519173178806251,0.22229114679487338,0.6991034626604812,0.2521283398067099,0.5477977977977978,0.5989327852436652,0.14309227445736036,0.663645038167939,0.23542354235423543,0.5
0.0,0.2,0.4,0.4,19980,0.10490490490490491,0.5235235235235235,0.509652159882577,0.6516072193832689,0.21470370193017765,0.738643003683811,0.269399013313002,0.5178178178178178,0.5969273891456562,0.13967495219885276,0.6970419847328244,0.23271742593182543,0.5
0.3,0.2,0.4,0.1,19980,0.10490490490490491,0.4421921921921922,0.4750939100204955,0.651600336605196,0.21856108376814837,0.6701638345960279,0.2387363481518722,0.5850350350350351,0.6047814926045884,0.1494057724957555,0.6297709923664122,0.24151495746043364,0.5
0.0,0.0,0.4,0.6,19980,0.10490490490490491,0.5484484484484484,0.5217425335603798,0.6515554251443996,0.20090380019600154,0.7671574537063174,0.2813314447393032,0.49769769769769767,0.5957966927664458,0.13770761087789743,0.7199427480916031,0.23119350390684848,0.5
0.2,0.1,0.0,0.7,19980,0.10490490490490491,0.6152152152152152,0.5212070582019757,0.6514161022432947,0.208352704349192,0.742306308435808,0.2731197000047023,0.44184184184184183,0.5875501108927592,0.13163032866905305,0.7719465648854962,0.22490964692799556,0.5
0.0,0.5,0.2,0.3,19980,0.10490490490490491,0.5287787787787788,0.5057908717268151,0.651384489483542,0.22397220249143476,0.7200757790883915,0.262110044768798,0.5121621621621621,0.5929257739870685,0.1379081874112636,0.6951335877862596,0.23015559592449253,0.5
0.1,0.5,0.2,0.2,19980,0.10490490490490491,0.49344344344344343,0.4942714551061213,0.6513296940333038,0.22458222414950946,0.6976516374675408,0.2517415192317241,0.540990990990991,0.5953410955419233,0.14119079014098793,0.6641221374045801,0.2328732747804266,0.5
0.5,0.1,0.4,0.0,19980,0.10490490490490491,0.40405405405405403,0.45810026361800943,0.6512832752974641,0.21716534912146984,0.6406143423612358,0.22517311949346008,0.6166666666666667,0.6087624594289578,0.15545645980428588,0.5987595419847328,0.24682859671550791,0.5
0.0,0.5,0.1,0.4,19980,0.10490490490490491,0.56001001001001,0.5129280079072863,0.6510272386209004,0.22470331411567118,0.7305238152469457,0.2673335539872623,0.4864364364364364,0.5901379287383836,0.13513271963535614,0.7213740458015268,0.22762514113662025,0.5
0.1,0.0,0.1,0.8,19980,0.10490490490490491,0.6384884884884885,0.5316345254810998,0.650947166301577,0.20538092589054951,0.7691420869061352,0.2847994486772178,0.42237237237237235,0.5846769512088933,0.12981108411068434,0.7900763358778626,0.2229852555039386,0.5
0.2,0.4,0.3,0.1,19980,0.10490490490490491,0.45435435435435434,0.4816600891438578,0.6508421639198159,0.2224979100899843,0.6781942728312994,0.24247709270902895,0.5743743743743743,0.6019853239963736,0.14705882352941177,0.6369274809160306,0.23894755682835153,0.5
0.3,0.5,0.1,0.1,19980,0.10490490490490491,0.4473473473473473,0.4783697580452049,0.6506257565720392,0.22237521681883374,0.666238589396108,0.23711871088823885,0.5815815815815816,0.6064324523092841,0.1495860371447751,0.637881679389313,0.24234185245604495,0.5
0.1,0.3,0.0,0.6,19980,0.10490490490490491,0.6065565565565566,0.5206361011448666,0.6502726006955768,0.21429240006574674,0.7420059909813078,0.2729823697956496,0.4466966966966967,0.582259548814156,0.13037379321726214,0.7538167938931297,0.22230038691523038,0.5
0.2,0.5,0.2,0.1,19980,0.10490490490490491,0.4615115115115115,0.4827520384854275,0.6500063332229243,0.22413288271242532,0.6771162167089384,0.24214003014094387,0.5677177177177177,0.5993198748166726,0.14532046415790045,0.6393129770992366,0.23681187593885306,0.5
0.1,0.4,0.0,0.5,19980,0.10490490490490491,0.5788788788788789,0.5145909143059652,0.6498997568725339,0.21676894840004463,0.7304388090699352,0.2675733685551583,0.47057057057057056,0.5875930082072593,0.13332180529137125,0.7356870229007634,0.22573561703996486,0.5
0.1,0.3,0.4,0.2,19980,0.10490490490490491,0.4818318318318318,0.4920875564229818,0.6498702783075324,0.2173012807300429,0.7038287957026739,0.25393505629888524,0.5523023023023023,0.6010278175212267,0.1442817076971019,0.6626908396946565,0.23697005885865394,0.5
0.0,0.3,0.4,0.3,19980,0.10490490490490491,0.5096096096096097,0.5036069730436756,0.6498433340987978,0.2163387010515918,0.7274365745907421,0.26440309784976046,0.5292292292292292,0.5980370103516982,0.14103319583578863,0.6851145038167938,0.2339143182928816,0.5
0.2,0.0,0.5,0.3,19980,0.10490490490490491,0.4800800800800801,0.49156656413852107,0.6497508434337657,0.20454943262826622,0.7103408523387017,0.2564738859467307,0.5530530530530531,0.5993412701190539,0.14376563803169307,0.6579198473282443,0.23596851471594799,0.5
0.3,0.0,0.5,0.2,19980,0.10490490490490491,0.4582582582582583,0.4800471475178272,0.6496781207476169,0.20735076923402393,0.6873613289014442,0.24645039271661875,0.5705705705705706,0.6000711113691115,0.14591524683267804,0.6374045801526718,0.23746889441877,0.5
0.4,0.2,0.4,0.0,19980,0.10490490490490491,0.4153153153153153,0.4635744933998017,0.6493665283139349,0.21789992245322562,0.6512175255658625,0.2300495326574162,0.6065065065065065,0.6054035036648393,0.15256688358640635,0.6040076335877863,0.24360207812199347,0.5
0.0,0.1,0.1,0.8,19980,0.10490490490490491,0.6519019019019019,0.5371087552628921,0.6492077442244422,0.21160756215951004,0.7824569581205285,0.2907629898526352,0.41026026026026025,0.5806488186805213,0.12813819577735125,0.7962786259541985,0.2207525957277958,0.5
0.1,0.0,0.5,0.4,19980,0.10490490490490491,0.5026026026026026,0.5030859807592148,0.6489885891009235,0.20130170032781008,0.7357514740549465,0.2672644156231362,0.5345345345345346,0.5974204948429318,0.1413065126468831,0.6770038167938931,0.2338111715274345,0.5
0.2,0.3,0.4,0.1,19980,0.10490490490490491,0.4542042042042042,0.48056813980228796,0.6489766109328822,0.21800416761660513,0.6823293668237008,0.2442340511943036,0.5751251251251251,0.6036682432674692,0.1477685950413223,0.6397900763358778,0.24008593680064452,0.5
0.2,0.5,0.0,0.3,19980,0.10490490490490491,0.5154654654654655,0.4970263108463699,0.6486753159888748,0.2166033017376307,0.6979603868727522,0.25226949450603775,0.5257757757757757,0.6011621117259489,0.14176133605204388,0.6965648854961832,0.23557886244453408,0.5
0.3,0.4,0.3,0.0,19980,0.10490490490490491,0.4203203203203203,0.47014067252316394,0.6486541874608376,0.22112962996515273,0.6590596835776077,0.23359288205764153,0.6017017017017017,0.6031407236798298,0.15098833055489402,0.6049618320610687,0.24166190203926052,0.5
0.1,0.2,0.0,0.7,19980,0.10490490490490491,0.6296296296296297,0.526681287983768,0.6485127970585673,0.2095622865386627,0.7552466531970721,0.2790382378694137,0.4282282282282282,0.5816302814917509,0.12925278219395867,0.7757633587786259,0.22158626328699918,0.5
0.4,0.0,0.5,0.1,19980,0.10490490490490491,0.436036036036036,0.4685277308971334,0.6484714470352619,0.20854422625932062,0.6664867355184149,0.23719393593280044,0.588988988988989,0.6023571540769095,0.14898989898989898,0.6192748091603053,0.24019245003700962,0.5
0.3,0.5,0.0,0.2,19980,0.10490490490490491,0.476026026026026,0.48550689422567606,0.6484321244969704,0.21591259365879287,0.6773957600451701,0.2424947913104294,0.5587087087087087,0.6058699852825931,0.14667227420881085,0.6655534351145038,0.24037218919617473,0.5
0.1,0.1,0.5,0.3,19980,0.10490490490490491,0.4903903903903904,0.4970407939203134,0.6482973767758634,0.20804052645078647,0.7229434762213941,0.26188960874905676,0.545045045045045,0.599711606263264,0.14309042661767707,0.6688931297709924,0.23574911720195058,0.5
0.2,0.1,0.5,0.2,19980,0.10490490490490491,0.4693193193193193,0.4855213772996195,0.6482729135685273,0.20992719338346608,0.6991788010522897,0.25161896235511283,0.5623123123123123,0.6013546160925114,0.1454623013757065,0.6507633587786259,0.23777564717162034,0.5
0.0,0.5,0.3,0.2,19980,0.10490490490490491,0.500950950950951,0.4986537355463439,0.6479391255094323,0.21973859968206993,0.7132363041827045,0.2584494825807426,0.5346846846846847,0.5943454936904666,0.14027375362174044,0.6698473282442748,0.2319702602230483,0.5
0.0,0.0,0.5,0.5,19980,0.10490490490490491,0.5252752752752753,0.5146053973799086,0.6476608398525869,0.19711384970223841,0.764080256350371,0.2788219817458353,0.5158658658658659,0.5954158457130857,0.13901858027632205,0.6960877862595419,0.23175283932967994,0.5
0.0,0.1,0.5,0.4,19980,0.10490490490490491,0.5142642642642643,0.5085602105410072,0.647581141017345,0.20561617021637257,0.7492697801432309,0.2729272915892943,0.524974974974975,0.596502951164502,0.14014598540145987,0.6870229007633588,0.23280252202732196,0.5
0.6,0.4,0.0,0.0,19980,0.10490490490490491,0.3738738738738739,0.4569938312024961,0.6474584248191483,0.21227388020196508,0.6303931113768421,0.21993561839627623,0.6438438438438439,0.6176258769406233,0.1639892904953146,0.5844465648854962,0.25611540873928496,0.5
0.3,0.5,0.2,0.0,19980,0.10490490490490491,0.42317317317317316,0.4712326218647337,0.6474217166694269,0.2218272387561563,0.6582932972897816,0.23330557749645717,0.5990490490490491,0.6020801355981977,0.15020697811945594,0.6059160305343512,0.24073547531039713,0.5
0.1,0.5,0.0,0.4,19980,0.10490490490490491,0.5542042042042042,0.5085457274670637,0.6473695089303244,0.21625265036300034,0.7203756096801593,0.26281123414793983,0.49024024024024027,0.5880508996911393,0.1347421656281044,0.7118320610687023,0.22659275571417722,0.5
0.4,0.5,0.1,0.0,19980,0.10490490490490491,0.41186186186186186,0.46685034142451115,0.6473681483811706,0.21971316172498118,0.6482406272147462,0.22858116941448484,0.6103603603603603,0.6083986325787389,0.15433223964029652,0.6059160305343512,0.2460048426150121,0.5
0.3,0.1,0.5,0.1,19980,0.10490490490490491,0.4463963963963964,0.47400196067892575,0.6472900902081438,0.21089839614396272,0.6776128371997352,0.24211535240746246,0.5801301301301302,0.6005674717133828,0.14721381320775873,0.6264312977099237,0.23840217884702677,0.5
0.3,0.3,0.4,0.0,19980,0.10490490490490491,0.4290790790790791,0.4690487231815942,0.6470075228230786,0.21766130004119894,0.6627111039349484,0.23530008253601553,0.5944444444444444,0.6022456957560257,0.14965589641898985,0.612118320610687,0.24050988846189897,0.5
0.0,0.4,0.4,0.2,19980,0.10490490490490491,0.4963963963963964,0.49756178620477415,0.6468924363711177,0.21582533390197273,0.717910472697578,0.2600540492197919,0.5382382382382382,0.5942245915578086,0.14055253075216778,0.6650763358778626,0.23206259364075246,0.5
0.1,0.5,0.3,0.1,19980,0.10490490490490491,0.4728728728728729,0.48713431892565,0.6468627443866409,0.21973039300107705,0.691489439820714,0.24855108231922965,0.557957957957958,0.5972375409978812,0.1435224386113463,0.6469465648854962,0.23492723492723494,0.5
0.0,0.6,0.1,0.3,19980,0.10490490490490491,0.5388388388388389,0.5068828210683849,0.6467892480548949,0.22244442232220585,0.7215845134935669,0.26309336210410106,0.5035035035035035,0.5910373317614277,0.13663384729704625,0.7018129770992366,0.22873581091587622,0.5
0.2,0.0,0.0,0.8,19980,0.10490490490490491,0.6287287287287288,0.5272522450408771,0.6466535933010187,0.19834294100656702,0.757665405512446,0.2799494184625505,0.42912912912912915,0.5821335246140948,0.12943798758159528,0.7757633587786259,0.22185837085550553,0.5
0.1,0.6,0.1,0.2,19980,0.10490490490490491,0.502952952952953,0.49536340444769106,0.6465946361710156,0.22192975676094662,0.6993744793090226,0.252774594573928,0.5343843843843844,0.5977578043233664,0.14140710518459548,0.6779580152671756,0.2340057636887608,0.5
0.1,0.2,0.5,0.2,19980,0.10490490490490491,0.4801301301301301,0.49099560708141193,0.6464926483393404,0.21087072345399546,0.7121001002665149,0.2571616687082502,0.5533033033033034,0.6001128348764984,0.14406337954758677,0.6593511450381679,0.2364616305928651,0.5
0.0,0.2,0.5,0.3,19980,0.10490490490490491,0.5028028028028028,0.5025150237021059,0.6464795230416203,0.20925332168016367,0.736788403934372,0.2676794682660261,0.534034034034034,0.5965091403292806,0.14095162253633287,0.6755725190839694,0.2332399934112996,0.5
0.0,0.6,0.2,0.2,19980,0.10490490490490491,0.5104104104104105,0.4997456848879137,0.6464006645455617,0.22121477731406497,0.7119636362231802,0.2582648118588829,0.5259259259259259,0.5909269938927884,0.13836046283585016,0.6731870229007634,0.22954286643891328,0.5
0.4,0.5,0.0,0.1,19980,0.10490490490490491,0.4361861861861862,0.4739874776049823,0.6463738804014335,0.2139853809949214,0.6585089101966712,0.23348712456111456,0.5922422422422422,0.6113345375882917,0.15283993115318417,0.6354961832061069,0.2464156877254648,0.5
0.5,0.0,0.5,0.0,19980,0.10490490490490491,0.4157657657657658,0.45700831427643956,0.6460651157757968,0.20816624732011296,0.6474933305333042,0.22870451559527571,0.6045545545545545,0.601154268560238,0.15059588299024917,0.5968511450381679,0.24050754590022108,0.5
0.1,0.4,0.4,0.1,19980,0.10490490490490491,0.4682682682682683,0.48604236958408026,0.6459979419960014,0.21611824056702245,0.6955431936734487,0.2501058909513782,0.5619619619619619,0.5982106270947121,0.14429243266353142,0.6440839694656488,0.2357666783094656,0.5
0.0,0.4,0.0,0.6,19980,0.10490490490490491,0.6157657657657658,0.526110330926659,0.6459017565063062,0.2141961911302275,0.7562609655015116,0.2794020279258155,0.4384884884884885,0.5797803614813701,0.12923677151914167,0.7585877862595419,0.220848670046531,0.5
0.2,0.2,0.5,0.1,19980,0.10490490490490491,0.4571071071071071,0.4794761904607182,0.6456412913756335,0.21151873944109537,0.6897427629913548,0.24741090559676782,0.5714214214214214,0.5999146215389763,0.14595423190627396,0.6359732824427481,0.23742096357645381,0.5
0.4,0.1,0.5,0.0,19980,0.10490490490490491,0.4258758758758759,0.46248254405823197,0.645171821885228,0.21084438712276277,0.6579983916125353,0.23337877890610573,0.5961461461461461,0.6000373910920418,0.1490186860970737,0.6049618320610687,0.23913248467703913,0.5
0.1,0.6,0.2,0.1,19980,0.10490490490490491,0.47862862862862865,0.4882262682672199,0.6451079827847315,0.22118597639389034,0.6906014602904124,0.2484161696042706,0.553003003003003,0.5961544371616234,0.14263306493778102,0.6507633587786259,0.23398233124624754,0.5
0.2,0.6,0.1,0.1,19980,0.10490490490490491,0.4678678678678679,0.4838439878269973,0.6450972584561065,0.21992970724311403,0.679020399508419,0.24322286349004837,0.5625625625625625,0.5989673058437668,0.1446298673513051,0.6450381679389313,0.23628102062216008,0.5
0.0,0.3,0.0,0.7,19980,0.10490490490490491,0.6397897897897898,0.5321555177655604,0.645083226125617,0.21036036510317577,0.7693337197015122,0.2853309124487683,0.41896896896896896,0.5783533855158178,0.12790424782914808,0.7800572519083969,0.2197728341958465,0.5
0.0,0.5,0.0,0.5,19980,0.10490490490490491,0.5893893893893893,0.5200651440877575,0.644915411724583,0.215142912578981,0.7448738967201493,0.2741200102361354,0.4607607607607608,0.583587391433513,0.13153872282608695,0.7390267175572519,0.2233275663206459,0.5
